timestamp,hop,ip,hostname,asn,rtt
1684850717,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.316619873046875
1684850717,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.6849765777587891
1684850717,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,0.9036064147949219
1684850717,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.2707710266113281
1684850717,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,63.60054016113281
1684850717,6,104.44.45.49,dfn-verein.ier01.fra32.ntwk.msn.net,8075,9.450912475585938
1684850717,7,*,*,*,*
1684850717,8,*,*,*,*
1684850717,9,104.44.17.225,be-18-0.ibr02.pus03.ntwk.msn.net,8075,36.477088928222656
1684850717,10,104.44.30.110,be-14-0.ibr02.lon24.ntwk.msn.net,8075,110.55111885070801
1684850717,11,104.44.30.59,be-6-0.ibr02.dub08.ntwk.msn.net,8075,93.45078468322754
1684850717,12,104.44.11.86,ae120-0.icr01.dub08.ntwk.msn.net,8075,35.7670783996582
1684850717,13,*,*,*,*
1684850717,14,*,*,*,*
1684850717,15,*,*,*,*
1684850717,16,*,*,*,*
1684850717,17,*,*,*,*
1684850717,18,*,*,*,*
1684850717,19,*,*,*,*
1684850717,20,*,*,*,*
1684850717,21,*,*,*,*
1684850717,22,*,*,*,*
1684850717,23,*,*,*,*
1684850717,24,*,*,*,*
1684850717,25,*,*,*,*
1684850717,26,*,*,*,*
1684850717,27,*,*,*,*
1684850717,28,*,*,*,*
1684850717,29,*,*,*,*
