timestamp,hop,ip,hostname,asn,rtt
1684848905,1,192.168.1.1,???,,0.5941390991210938
1684848905,2,100.64.0.1,???,,51.92089080810547
1684848905,3,172.16.251.90,???,,51.81574821472168
1684848905,4,206.224.65.200,undefined.hostname.localhost,14593,71.81215286254883
1684848905,5,206.224.65.182,undefined.hostname.localhost,14593,101.409912109375
1684848905,6,80.81.195.11,msft-decix-02-fra.ntwk.msn.net,,38.50364685058594
1684848905,7,104.44.42.78,ae24-0.icr02.fra23.ntwk.msn.net,8075,59.879302978515625
1684848905,8,*,*,*,*
1684848905,9,104.44.16.140,be-2-0.ibr01.zrh21.ntwk.msn.net,8075,315.2744770050049
1684848905,10,104.44.30.67,be-10-0.ibr01.gva20.ntwk.msn.net,8075,262.866735458374
1684848905,11,104.44.29.68,be-7-0.ibr01.mrs21.ntwk.msn.net,8075,262.61186599731445
1684848905,12,104.44.28.163,be-21-0.ibr01.mrs20.ntwk.msn.net,8075,269.72007751464844
1684848905,13,104.44.28.184,be-19-0.ibr01.sin30.ntwk.msn.net,8075,356.8594455718994
1684848905,14,104.44.29.207,be-5-0.ibr02.mma01.ntwk.msn.net,8075,300.4286289215088
1684848905,15,104.44.19.147,be-1-0.ibr01.per01.ntwk.msn.net,8075,280.9720039367676
1684848905,16,104.44.19.156,be-4-0.ibr01.mel01.ntwk.msn.net,8075,346.5280532836914
1684848905,17,104.44.11.152,ae102-0.icr02.mel01.ntwk.msn.net,8075,362.3340129852295
1684848905,18,*,*,*,*
1684848905,19,*,*,*,*
1684848905,20,*,*,*,*
1684848905,21,*,*,*,*
1684848905,22,*,*,*,*
1684848905,23,*,*,*,*
1684848905,24,*,*,*,*
1684848905,25,*,*,*,*
1684848905,26,*,*,*,*
1684848905,27,*,*,*,*
1684848905,28,*,*,*,*
1684848905,29,*,*,*,*
