timestamp,hop,ip,hostname,asn,rtt
1684844250,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.22864341735839844
1684844250,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,1.2485980987548828
1684844250,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,1.058816909790039
1684844250,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.2171268463134766
1684844250,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,10.287046432495117
1684844250,6,104.44.45.49,dfn-verein.ier01.fra32.ntwk.msn.net,8075,9.438037872314453
1684844250,7,104.44.230.16,ae22-0.icr01.fra23.ntwk.msn.net,8075,10.769128799438477
1684844250,8,104.44.20.186,be-100-0.ibr01.fra23.ntwk.msn.net,8075,313.4944438934326
1684844250,9,104.44.16.140,be-2-0.ibr01.zrh21.ntwk.msn.net,8075,227.7510166168213
1684844250,10,104.44.30.67,be-10-0.ibr01.gva20.ntwk.msn.net,8075,332.6404094696045
1684844250,11,104.44.29.68,be-7-0.ibr01.mrs21.ntwk.msn.net,8075,227.21457481384277
1684844250,12,104.44.28.163,be-21-0.ibr01.mrs20.ntwk.msn.net,8075,296.0400581359863
1684844250,13,104.44.17.66,be-14-0.ibr01.sg2.ntwk.msn.net,8075,227.7085781097412
1684844250,14,104.44.29.1,be-3-0.ibr01.hkg31.ntwk.msn.net,8075,227.10323333740234
1684844250,15,104.44.31.20,be-13-0.ibr01.pus20.ntwk.msn.net,8075,227.49853134155273
1684844250,16,104.44.28.56,be-5-0.ibr01.sel21.ntwk.msn.net,8075,227.55074501037598
1684844250,17,104.44.22.38,ae100-0.icr01.sel21.ntwk.msn.net,8075,234.9545955657959
1684844250,18,*,*,*,*
1684844250,19,*,*,*,*
1684844250,20,*,*,*,*
1684844250,21,*,*,*,*
1684844250,22,*,*,*,*
1684844250,23,*,*,*,*
1684844250,24,*,*,*,*
1684844250,25,*,*,*,*
1684844250,26,*,*,*,*
1684844250,27,*,*,*,*
1684844250,28,*,*,*,*
1684844250,29,*,*,*,*
