timestamp,hop,ip,hostname,asn,rtt
1684844489,1,192.168.1.1,???,,0.5855560302734375
1684844489,2,100.64.0.1,???,,44.79384422302246
1684844489,3,172.16.251.90,???,,42.664289474487305
1684844489,4,206.224.65.208,undefined.hostname.localhost,14593,47.704219818115234
1684844489,5,206.224.65.192,undefined.hostname.localhost,14593,39.25466537475586
1684844489,6,*,*,*,*
1684844489,7,*,*,*,*
1684844489,8,*,*,*,*
1684844489,9,*,*,*,*
1684844489,10,*,*,*,*
1684844489,11,*,*,*,*
1684844489,12,*,*,*,*
1684844489,13,*,*,*,*
1684844489,14,*,*,*,*
1684844489,15,*,*,*,*
1684844489,16,*,*,*,*
1684844489,17,*,*,*,*
1684844489,18,*,*,*,*
1684844489,19,*,*,*,*
1684844489,20,*,*,*,*
1684844489,21,*,*,*,*
1684844489,22,*,*,*,*
1684844489,23,*,*,*,*
1684844489,24,*,*,*,*
1684844489,25,*,*,*,*
1684844489,26,*,*,*,*
1684844489,27,*,*,*,*
1684844489,28,*,*,*,*
1684844489,29,*,*,*,*
