timestamp,hop,ip,hostname,asn,rtt
1684851612,1,192.168.1.1,???,,0.6022453308105469
1684851612,2,100.64.0.1,???,,19.89269256591797
1684851612,3,172.16.251.90,???,,19.038915634155273
1684851612,4,206.224.65.196,undefined.hostname.localhost,14593,28.22399139404297
1684851612,5,206.224.65.178,undefined.hostname.localhost,14593,55.61208724975586
1684851612,6,80.81.194.52,msft-decix-01-fra.ntwk.msn.net,,37.03880310058594
1684851612,7,104.44.42.76,ae31-0.icr01.fra23.ntwk.msn.net,8075,62.84785270690918
1684851612,8,104.44.20.242,be-120-0.ibr02.fra23.ntwk.msn.net,8075,269.58465576171875
1684851612,9,104.44.28.178,be-13-0.ibr02.par21.ntwk.msn.net,8075,271.82602882385254
1684851612,10,104.44.29.133,be-31-0.ibr02.mrs20.ntwk.msn.net,8075,269.53792572021484
1684851612,11,104.44.17.64,be-14-0.ibr02.sg2.ntwk.msn.net,8075,261.6748809814453
1684851612,12,104.44.28.151,be-3-0.ibr02.hkg31.ntwk.msn.net,8075,252.2280216217041
1684851612,13,104.44.31.22,be-17-0.ibr02.pus20.ntwk.msn.net,8075,262.98999786376953
1684851612,14,104.44.19.204,be-4-0.ibr02.sel21.ntwk.msn.net,8075,270.8930969238281
1684851612,15,104.44.22.48,ae122-0.icr02.sel21.ntwk.msn.net,8075,246.76918983459473
1684851612,16,*,*,*,*
1684851612,17,*,*,*,*
1684851612,18,*,*,*,*
1684851612,19,*,*,*,*
1684851612,20,*,*,*,*
1684851612,21,*,*,*,*
1684851612,22,*,*,*,*
1684851612,23,*,*,*,*
1684851612,24,*,*,*,*
1684851612,25,*,*,*,*
1684851612,26,*,*,*,*
1684851612,27,*,*,*,*
1684851612,28,*,*,*,*
1684851612,29,*,*,*,*
