timestamp,hop,ip,hostname,asn,rtt
1684845537,1,192.168.1.1,???,,0.6048679351806641
1684845537,2,100.64.0.1,???,,77.42595672607422
1684845537,3,172.16.251.90,???,,61.350107192993164
1684845537,4,206.224.65.208,undefined.hostname.localhost,14593,51.82623863220215
1684845537,5,206.224.65.184,undefined.hostname.localhost,14593,45.499563217163086
1684845537,6,80.81.194.52,msft-decix-01-fra.ntwk.msn.net,,85.39843559265137
1684845537,7,104.44.42.76,ae31-0.icr01.fra23.ntwk.msn.net,8075,62.0121955871582
1684845537,8,*,*,*,*
1684845537,9,104.44.7.77,be-2-0.ibr04.bl7.ntwk.msn.net,8075,118.56293678283691
1684845537,10,104.44.19.212,be-8-0.ibr01.dub08.ntwk.msn.net,8075,101.36651992797852
1684845537,11,104.44.11.70,ae100-0.icr01.dub08.ntwk.msn.net,8075,100.94714164733887
1684845537,12,*,*,*,*
1684845537,13,*,*,*,*
1684845537,14,*,*,*,*
1684845537,15,*,*,*,*
1684845537,16,*,*,*,*
1684845537,17,*,*,*,*
1684845537,18,*,*,*,*
1684845537,19,*,*,*,*
1684845537,20,*,*,*,*
1684845537,21,*,*,*,*
1684845537,22,*,*,*,*
1684845537,23,*,*,*,*
1684845537,24,*,*,*,*
1684845537,25,*,*,*,*
1684845537,26,*,*,*,*
1684845537,27,*,*,*,*
1684845537,28,*,*,*,*
1684845537,29,*,*,*,*
