timestamp,hop,ip,hostname,asn,rtt
1684844405,1,192.168.1.1,???,,0.5838871002197266
1684844405,2,100.64.0.1,???,,36.60392761230469
1684844405,3,172.16.251.90,???,,76.37262344360352
1684844405,4,206.224.65.208,undefined.hostname.localhost,14593,95.42322158813477
1684844405,5,206.224.65.184,undefined.hostname.localhost,14593,75.55770874023438
1684844405,6,80.81.194.52,msft-decix-01-fra.ntwk.msn.net,,83.52279663085938
1684844405,7,104.44.42.76,ae31-0.icr01.fra23.ntwk.msn.net,8075,71.01821899414062
1684844405,8,*,*,*,*
1684844405,9,104.44.7.77,be-2-0.ibr04.bl7.ntwk.msn.net,8075,86.13777160644531
1684844405,10,104.44.19.212,be-8-0.ibr01.dub08.ntwk.msn.net,8075,148.71931076049805
1684844405,11,104.44.11.70,ae100-0.icr01.dub08.ntwk.msn.net,8075,108.62922668457031
1684844405,12,*,*,*,*
1684844405,13,*,*,*,*
1684844405,14,*,*,*,*
1684844405,15,*,*,*,*
1684844405,16,*,*,*,*
1684844405,17,*,*,*,*
1684844405,18,*,*,*,*
1684844405,19,*,*,*,*
1684844405,20,*,*,*,*
1684844405,21,*,*,*,*
1684844405,22,*,*,*,*
1684844405,23,*,*,*,*
1684844405,24,*,*,*,*
1684844405,25,*,*,*,*
1684844405,26,*,*,*,*
1684844405,27,*,*,*,*
1684844405,28,*,*,*,*
1684844405,29,*,*,*,*
