timestamp,hop,ip,hostname,asn,rtt
1684848762,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.22745132446289062
1684848762,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.6561279296875
1684848762,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,1.3124942779541016
1684848762,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.5189647674560547
1684848762,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,9.863615036010742
1684848762,6,*,*,*,*
1684848762,7,*,*,*,*
1684848762,8,*,*,*,*
1684848762,9,*,*,*,*
1684848762,10,*,*,*,*
1684848762,11,*,*,*,*
1684848762,12,*,*,*,*
1684848762,13,*,*,*,*
1684848762,14,*,*,*,*
1684848762,15,*,*,*,*
1684848762,16,*,*,*,*
1684848762,17,*,*,*,*
1684848762,18,*,*,*,*
1684848762,19,*,*,*,*
1684848762,20,*,*,*,*
1684848762,21,*,*,*,*
1684848762,22,*,*,*,*
1684848762,23,*,*,*,*
1684848762,24,*,*,*,*
1684848762,25,*,*,*,*
1684848762,26,*,*,*,*
1684848762,27,*,*,*,*
1684848762,28,*,*,*,*
1684848762,29,*,*,*,*
