timestamp,hop,ip,hostname,asn,rtt
1684850666,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.476837158203125
1684850666,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.5998611450195312
1684850666,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,1.7273426055908203
1684850666,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,2.199411392211914
1684850666,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,9.54294204711914
1684850666,6,104.44.45.49,dfn-verein.ier01.fra32.ntwk.msn.net,8075,10.057210922241211
1684850666,7,104.44.230.14,ae31-0.icr01.fra21.ntwk.msn.net,8075,9.546279907226562
1684850666,8,*,*,*,*
1684850666,9,104.44.28.123,be-8-0.ibr02.ams30.ntwk.msn.net,8075,97.51033782958984
1684850666,10,104.44.31.2,be-15-0.ibr02.lon22.ntwk.msn.net,8075,97.88155555725098
1684850666,11,104.44.18.154,be-7-0.ibr02.nyc30.ntwk.msn.net,8075,98.2813835144043
1684850666,12,104.44.28.55,be-9-0.ibr04.bl20.ntwk.msn.net,8075,97.68056869506836
1684850666,13,104.44.32.43,ae164-0.icr03.bl20.ntwk.msn.net,8075,103.95073890686035
1684850666,14,*,*,*,*
1684850666,15,*,*,*,*
1684850666,16,*,*,*,*
1684850666,17,*,*,*,*
1684850666,18,*,*,*,*
1684850666,19,*,*,*,*
1684850666,20,*,*,*,*
1684850666,21,*,*,*,*
1684850666,22,*,*,*,*
1684850666,23,*,*,*,*
1684850666,24,*,*,*,*
1684850666,25,*,*,*,*
1684850666,26,*,*,*,*
1684850666,27,*,*,*,*
1684850666,28,*,*,*,*
1684850666,29,*,*,*,*
