timestamp,hop,ip,hostname,asn,rtt
1684845444,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.5290508270263672
1684845444,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.461578369140625
1684845444,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,1.1730194091796875
1684845444,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.455545425415039
1684845444,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,10.749101638793945
1684845444,6,104.44.45.49,dfn-verein.ier01.fra32.ntwk.msn.net,8075,9.741544723510742
1684845444,7,104.44.230.14,ae31-0.icr01.fra21.ntwk.msn.net,8075,14.539957046508789
1684845444,8,*,*,*,*
1684845444,9,104.44.28.123,be-8-0.ibr02.ams30.ntwk.msn.net,8075,98.49882125854492
1684845444,10,104.44.31.2,be-15-0.ibr02.lon22.ntwk.msn.net,8075,98.39057922363281
1684845444,11,104.44.18.154,be-7-0.ibr02.nyc30.ntwk.msn.net,8075,110.19778251647949
1684845444,12,*,*,*,*
1684845444,13,104.44.32.43,ae164-0.icr03.bl20.ntwk.msn.net,8075,99.6541976928711
1684845444,14,*,*,*,*
1684845444,15,*,*,*,*
1684845444,16,*,*,*,*
1684845444,17,*,*,*,*
1684845444,18,*,*,*,*
1684845444,19,*,*,*,*
1684845444,20,*,*,*,*
1684845444,21,*,*,*,*
1684845444,22,*,*,*,*
1684845444,23,*,*,*,*
1684845444,24,*,*,*,*
1684845444,25,*,*,*,*
1684845444,26,*,*,*,*
1684845444,27,*,*,*,*
1684845444,28,*,*,*,*
1684845444,29,*,*,*,*
