timestamp,hop,ip,hostname,asn,rtt
1684843539,1,192.168.1.1,???,,0.5927085876464844
1684843539,2,100.64.0.1,???,,69.20862197875977
1684843539,3,172.16.251.90,???,,56.91075325012207
1684843539,4,206.224.65.200,undefined.hostname.localhost,14593,32.40609169006348
1684843539,5,206.224.65.182,undefined.hostname.localhost,14593,45.17960548400879
1684843539,6,80.81.195.11,msft-decix-02-fra.ntwk.msn.net,,41.27812385559082
1684843539,7,104.44.42.78,ae24-0.icr02.fra23.ntwk.msn.net,8075,33.16044807434082
1684843539,8,*,*,*,*
1684843539,9,104.44.30.48,be-3-0.ibr02.zrh21.ntwk.msn.net,8075,277.1599292755127
1684843539,10,104.44.30.123,be-9-0.ibr02.gva20.ntwk.msn.net,8075,268.902063369751
1684843539,11,104.44.29.58,be-7-0.ibr02.mrs21.ntwk.msn.net,8075,289.2172336578369
1684843539,12,104.44.28.173,be-23-0.ibr02.mrs20.ntwk.msn.net,8075,297.7437973022461
1684843539,13,104.44.28.208,be-18-0.ibr02.sin30.ntwk.msn.net,8075,277.1642208099365
1684843539,14,104.44.29.229,be-3-0.ibr02.bom30.ntwk.msn.net,8075,280.4403305053711
1684843539,15,104.44.19.149,be-1-0.ibr02.per01.ntwk.msn.net,8075,300.612211227417
1684843539,16,104.44.19.158,be-6-0.ibr02.mel01.ntwk.msn.net,8075,261.5008354187012
1684843539,17,104.44.11.168,ae122-0.icr02.mel01.ntwk.msn.net,8075,268.74828338623047
1684843539,18,*,*,*,*
1684843539,19,*,*,*,*
1684843539,20,*,*,*,*
1684843539,21,*,*,*,*
1684843539,22,*,*,*,*
1684843539,23,*,*,*,*
1684843539,24,*,*,*,*
1684843539,25,*,*,*,*
1684843539,26,*,*,*,*
1684843539,27,*,*,*,*
1684843539,28,*,*,*,*
1684843539,29,*,*,*,*
