timestamp,hop,ip,hostname,asn,rtt
1684847715,1,192.168.1.1,???,,0.5490779876708984
1684847715,2,100.64.0.1,???,,41.64838790893555
1684847715,3,172.16.251.90,???,,60.49633026123047
1684847715,4,206.224.65.208,undefined.hostname.localhost,14593,80.70230484008789
1684847715,5,206.224.65.184,undefined.hostname.localhost,14593,64.93258476257324
1684847715,6,80.81.194.52,msft-decix-01-fra.ntwk.msn.net,,71.6252326965332
1684847715,7,104.44.42.76,ae31-0.icr01.fra23.ntwk.msn.net,8075,96.44389152526855
1684847715,8,*,*,*,*
1684847715,9,104.44.7.77,be-2-0.ibr04.bl7.ntwk.msn.net,8075,87.91065216064453
1684847715,10,104.44.19.212,be-8-0.ibr01.dub08.ntwk.msn.net,8075,82.489013671875
1684847715,11,104.44.11.70,ae100-0.icr01.dub08.ntwk.msn.net,8075,111.33456230163574
1684847715,12,*,*,*,*
1684847715,13,*,*,*,*
1684847715,14,*,*,*,*
1684847715,15,*,*,*,*
1684847715,16,*,*,*,*
1684847715,17,*,*,*,*
1684847715,18,*,*,*,*
1684847715,19,*,*,*,*
1684847715,20,*,*,*,*
1684847715,21,*,*,*,*
1684847715,22,*,*,*,*
1684847715,23,*,*,*,*
1684847715,24,*,*,*,*
1684847715,25,*,*,*,*
1684847715,26,*,*,*,*
1684847715,27,*,*,*,*
1684847715,28,*,*,*,*
1684847715,29,*,*,*,*
