timestamp,hop,ip,hostname,asn,rtt
1684844521,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.2110004425048828
1684844521,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.5614757537841797
1684844521,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,0.8425712585449219
1684844521,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.2094974517822266
1684844521,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,9.89389419555664
1684844521,6,*,*,*,*
1684844521,7,*,*,*,*
1684844521,8,*,*,*,*
1684844521,9,*,*,*,*
1684844521,10,*,*,*,*
1684844521,11,*,*,*,*
1684844521,12,*,*,*,*
1684844521,13,*,*,*,*
1684844521,14,*,*,*,*
1684844521,15,*,*,*,*
1684844521,16,*,*,*,*
1684844521,17,*,*,*,*
1684844521,18,*,*,*,*
1684844521,19,*,*,*,*
1684844521,20,*,*,*,*
1684844521,21,*,*,*,*
1684844521,22,*,*,*,*
1684844521,23,*,*,*,*
1684844521,24,*,*,*,*
1684844521,25,*,*,*,*
1684844521,26,*,*,*,*
1684844521,27,*,*,*,*
1684844521,28,*,*,*,*
1684844521,29,*,*,*,*
