timestamp,hop,ip,hostname,asn,rtt
1684845502,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.7205009460449219
1684845502,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.7481575012207031
1684845502,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,1.3632774353027344
1684845502,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.6713142395019531
1684845502,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,10.617971420288086
1684845502,6,104.44.45.49,dfn-verein.ier01.fra32.ntwk.msn.net,8075,9.729146957397461
1684845502,7,104.44.230.16,ae22-0.icr01.fra23.ntwk.msn.net,8075,10.460138320922852
1684845502,8,104.44.20.242,be-120-0.ibr02.fra23.ntwk.msn.net,8075,36.96751594543457
1684845502,9,104.44.17.225,be-18-0.ibr02.pus03.ntwk.msn.net,8075,35.71462631225586
1684845502,10,104.44.30.110,be-14-0.ibr02.lon24.ntwk.msn.net,8075,37.80555725097656
1684845502,11,104.44.30.59,be-6-0.ibr02.dub08.ntwk.msn.net,8075,36.35239601135254
1684845502,12,104.44.11.86,ae120-0.icr01.dub08.ntwk.msn.net,8075,35.66336631774902
1684845502,13,*,*,*,*
1684845502,14,*,*,*,*
1684845502,15,*,*,*,*
1684845502,16,*,*,*,*
1684845502,17,*,*,*,*
1684845502,18,*,*,*,*
1684845502,19,*,*,*,*
1684845502,20,*,*,*,*
1684845502,21,*,*,*,*
1684845502,22,*,*,*,*
1684845502,23,*,*,*,*
1684845502,24,*,*,*,*
1684845502,25,*,*,*,*
1684845502,26,*,*,*,*
1684845502,27,*,*,*,*
1684845502,28,*,*,*,*
1684845502,29,*,*,*,*
