timestamp,hop,ip,hostname,asn,rtt
1684848868,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.20360946655273438
1684848868,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.5900859832763672
1684848868,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,0.9863376617431641
1684848868,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.4255046844482422
1684848868,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,10.610818862915039
1684848868,6,104.44.45.49,dfn-verein.ier01.fra32.ntwk.msn.net,8075,10.210037231445312
1684848868,7,104.44.230.16,ae22-0.icr01.fra23.ntwk.msn.net,8075,11.904716491699219
1684848868,8,104.44.20.242,be-120-0.ibr02.fra23.ntwk.msn.net,8075,248.32582473754883
1684848868,9,104.44.30.48,be-3-0.ibr02.zrh21.ntwk.msn.net,8075,242.56062507629395
1684848868,10,104.44.30.123,be-9-0.ibr02.gva20.ntwk.msn.net,8075,248.71134757995605
1684848868,11,104.44.29.58,be-7-0.ibr02.mrs21.ntwk.msn.net,8075,248.99768829345703
1684848868,12,104.44.28.173,be-23-0.ibr02.mrs20.ntwk.msn.net,8075,248.46696853637695
1684848868,13,*,*,*,*
1684848868,14,104.44.29.229,be-3-0.ibr02.bom30.ntwk.msn.net,8075,249.08161163330078
1684848868,15,104.44.19.149,be-1-0.ibr02.per01.ntwk.msn.net,8075,246.21295928955078
1684848868,16,104.44.19.158,be-6-0.ibr02.mel01.ntwk.msn.net,8075,248.7645149230957
1684848868,17,104.44.7.10,be-1-0.ibr02.mel20.ntwk.msn.net,8075,251.6772747039795
1684848868,18,104.44.11.178,ae122-0.icr02.mel20.ntwk.msn.net,8075,251.42192840576172
1684848868,19,*,*,*,*
1684848868,20,*,*,*,*
1684848868,21,*,*,*,*
1684848868,22,*,*,*,*
1684848868,23,*,*,*,*
1684848868,24,*,*,*,*
1684848868,25,*,*,*,*
1684848868,26,*,*,*,*
1684848868,27,*,*,*,*
1684848868,28,*,*,*,*
1684848868,29,*,*,*,*
