timestamp,hop,ip,hostname,asn,rtt
1684843291,1,192.168.1.1,???,,0.6031990051269531
1684843291,2,100.64.0.1,???,,101.81570053100586
1684843291,3,172.16.251.90,???,,92.59533882141113
1684843291,4,206.224.65.204,undefined.hostname.localhost,14593,58.975934982299805
1684843291,5,206.224.65.188,undefined.hostname.localhost,14593,89.19978141784668
1684843291,6,80.81.195.11,msft-decix-02-fra.ntwk.msn.net,,90.65365791320801
1684843291,7,104.44.232.129,ae22-0.icr02.fra21.ntwk.msn.net,8075,86.97009086608887
1684843291,8,*,*,*,*
1684843291,9,104.44.28.103,be-14-0.ibr01.ams30.ntwk.msn.net,8075,175.3392219543457
1684843291,10,104.44.31.0,be-15-0.ibr01.lon22.ntwk.msn.net,8075,105.97634315490723
1684843291,11,104.44.18.152,be-10-0.ibr01.nyc30.ntwk.msn.net,8075,220.97063064575195
1684843291,12,104.44.19.194,be-8-0.ibr03.bl20.ntwk.msn.net,8075,177.04153060913086
1684843291,13,104.44.32.41,ae144-0.icr03.bl20.ntwk.msn.net,8075,165.02618789672852
1684843291,14,*,*,*,*
1684843291,15,*,*,*,*
1684843291,16,*,*,*,*
1684843291,17,*,*,*,*
1684843291,18,*,*,*,*
1684843291,19,*,*,*,*
1684843291,20,*,*,*,*
1684843291,21,*,*,*,*
1684843291,22,*,*,*,*
1684843291,23,*,*,*,*
1684843291,24,*,*,*,*
1684843291,25,*,*,*,*
1684843291,26,*,*,*,*
1684843291,27,*,*,*,*
1684843291,28,*,*,*,*
1684843291,29,*,*,*,*
