timestamp,hop,ip,hostname,asn,rtt
1684851414,1,192.168.1.1,???,,0.6251335144042969
1684851414,2,100.64.0.1,???,,55.266618728637695
1684851414,3,172.16.251.90,???,,43.44058036804199
1684851414,4,206.224.65.204,undefined.hostname.localhost,14593,31.533241271972656
1684851414,5,206.224.65.188,undefined.hostname.localhost,14593,30.236482620239258
1684851414,6,213.144.184.30,???,6762,63.57884407043457
1684851414,7,4.68.63.109,ae-16.edge8.Frankfurt1.Level3.net,3356,47.553300857543945
1684851414,8,4.69.141.246,ae1.3112.edge6.London1.level3.net,3356,43.497323989868164
1684851414,9,140.91.238.12,???,31898,51.6810417175293
1684851414,10,*,*,*,*
1684851414,11,*,*,*,*
1684851414,12,*,*,*,*
1684851414,13,*,*,*,*
1684851414,14,*,*,*,*
1684851414,15,*,*,*,*
1684851414,16,*,*,*,*
1684851414,17,*,*,*,*
1684851414,18,*,*,*,*
1684851414,19,*,*,*,*
1684851414,20,*,*,*,*
1684851414,21,*,*,*,*
1684851414,22,*,*,*,*
1684851414,23,*,*,*,*
1684851414,24,*,*,*,*
1684851414,25,*,*,*,*
1684851414,26,*,*,*,*
1684851414,27,*,*,*,*
1684851414,28,*,*,*,*
1684851414,29,*,*,*,*
