timestamp,hop,ip,hostname,asn,rtt
1684848285,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.2551078796386719
1684848285,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.4634857177734375
1684848285,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,1.1515617370605469
1684848285,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.1277198791503906
1684848285,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,10.103464126586914
1684848285,6,62.67.67.153,et-4-0-4.edge9.Frankfurt1.Level3.net,3356,9.797334671020508
1684848285,7,4.69.219.218,ae2.3601.edge2.Phoenix1.level3.net,3356,150.21944046020508
1684848285,8,140.91.195.78,???,31898,164.18123245239258
1684848285,9,*,*,*,*
1684848285,10,*,*,*,*
1684848285,11,*,*,*,*
1684848285,12,*,*,*,*
1684848285,13,*,*,*,*
1684848285,14,*,*,*,*
1684848285,15,*,*,*,*
1684848285,16,*,*,*,*
1684848285,17,*,*,*,*
1684848285,18,*,*,*,*
1684848285,19,*,*,*,*
1684848285,20,*,*,*,*
1684848285,21,*,*,*,*
1684848285,22,*,*,*,*
1684848285,23,*,*,*,*
1684848285,24,*,*,*,*
1684848285,25,*,*,*,*
1684848285,26,*,*,*,*
1684848285,27,*,*,*,*
1684848285,28,*,*,*,*
1684848285,29,*,*,*,*
