timestamp,hop,ip,hostname,asn,rtt
1684847527,1,192.168.1.1,???,,0.5905628204345703
1684847527,2,100.64.0.1,???,,130.77640533447266
1684847527,3,172.16.251.90,???,,62.46590614318848
1684847527,4,206.224.65.196,undefined.hostname.localhost,14593,58.49456787109375
1684847527,5,206.224.65.178,undefined.hostname.localhost,14593,73.02618026733398
1684847527,6,62.115.37.20,ffm-b11-link.ip.twelve99.net,1299,60.85538864135742
1684847527,7,62.115.124.116,ffm-bb1-link.ip.twelve99.net,1299,46.926021575927734
1684847527,8,62.115.120.240,adm-bb1-link.ip.twelve99.net,1299,45.944929122924805
1684847527,9,62.115.120.227,adm-b10-link.ip.twelve99.net,1299,42.151451110839844
1684847527,10,140.91.222.14,???,31898,157.6673984527588
1684847527,11,*,*,*,*
1684847527,12,*,*,*,*
1684847527,13,*,*,*,*
1684847527,14,*,*,*,*
1684847527,15,*,*,*,*
1684847527,16,*,*,*,*
1684847527,17,*,*,*,*
1684847527,18,*,*,*,*
1684847527,19,*,*,*,*
1684847527,20,*,*,*,*
1684847527,21,*,*,*,*
1684847527,22,*,*,*,*
1684847527,23,*,*,*,*
1684847527,24,*,*,*,*
1684847527,25,*,*,*,*
1684847527,26,*,*,*,*
1684847527,27,*,*,*,*
1684847527,28,*,*,*,*
1684847527,29,*,*,*,*
