timestamp,hop,ip,hostname,asn,rtt
1684851303,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.2627372741699219
1684851303,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.8103847503662109
1684851303,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,18.397092819213867
1684851303,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,5.092382431030273
1684851303,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,10.854482650756836
1684851303,6,62.67.67.153,et-4-0-4.edge9.Frankfurt1.Level3.net,3356,21.451234817504883
1684851303,7,4.69.219.218,ae2.3601.edge2.Phoenix1.level3.net,3356,150.4383087158203
1684851303,8,140.91.195.78,???,31898,163.24782371520996
1684851303,9,*,*,*,*
1684851303,10,*,*,*,*
1684851303,11,*,*,*,*
1684851303,12,*,*,*,*
1684851303,13,*,*,*,*
1684851303,14,*,*,*,*
1684851303,15,*,*,*,*
1684851303,16,*,*,*,*
1684851303,17,*,*,*,*
1684851303,18,*,*,*,*
1684851303,19,*,*,*,*
1684851303,20,*,*,*,*
1684851303,21,*,*,*,*
1684851303,22,*,*,*,*
1684851303,23,*,*,*,*
1684851303,24,*,*,*,*
1684851303,25,*,*,*,*
1684851303,26,*,*,*,*
1684851303,27,*,*,*,*
1684851303,28,*,*,*,*
1684851303,29,*,*,*,*
