timestamp,hop,ip,hostname,asn,rtt
1684849388,1,192.168.1.1,???,,0.6115436553955078
1684849388,2,100.64.0.1,???,,28.31864356994629
1684849388,3,172.16.251.90,???,,59.88144874572754
1684849388,4,206.224.65.204,undefined.hostname.localhost,14593,42.46640205383301
1684849388,5,206.224.65.188,undefined.hostname.localhost,14593,29.032230377197266
1684849388,6,213.144.184.30,???,6762,27.642250061035156
1684849388,7,4.68.63.109,ae-16.edge8.Frankfurt1.Level3.net,3356,29.998779296875
1684849388,8,4.69.141.246,ae1.3112.edge6.London1.level3.net,3356,49.96204376220703
1684849388,9,140.91.238.12,???,31898,83.7697982788086
1684849388,10,*,*,*,*
1684849388,11,*,*,*,*
1684849388,12,*,*,*,*
1684849388,13,*,*,*,*
1684849388,14,*,*,*,*
1684849388,15,*,*,*,*
1684849388,16,*,*,*,*
1684849388,17,*,*,*,*
1684849388,18,*,*,*,*
1684849388,19,*,*,*,*
1684849388,20,*,*,*,*
1684849388,21,*,*,*,*
1684849388,22,*,*,*,*
1684849388,23,*,*,*,*
1684849388,24,*,*,*,*
1684849388,25,*,*,*,*
1684849388,26,*,*,*,*
1684849388,27,*,*,*,*
1684849388,28,*,*,*,*
1684849388,29,*,*,*,*
