timestamp,hop,ip,hostname,asn,rtt
1684845123,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.9238719940185547
1684845123,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.6015300750732422
1684845123,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,1.859903335571289
1684845123,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.6586780548095703
1684845123,5,188.1.144.213,cr-erl2-be5.x-win.dfn.de,680,7.681369781494141
1684845123,6,80.81.192.61,Te0-0-0-0-pr1.FRA.router.colt.net,,9.297370910644531
1684845123,7,*,*,*,*
1684845123,8,*,*,*,*
1684845123,9,140.91.238.11,???,31898,27.223587036132812
1684845123,10,*,*,*,*
1684845123,11,*,*,*,*
1684845123,12,*,*,*,*
1684845123,13,*,*,*,*
1684845123,14,*,*,*,*
1684845123,15,*,*,*,*
1684845123,16,*,*,*,*
1684845123,17,*,*,*,*
1684845123,18,*,*,*,*
1684845123,19,*,*,*,*
1684845123,20,*,*,*,*
1684845123,21,*,*,*,*
1684845123,22,*,*,*,*
1684845123,23,*,*,*,*
1684845123,24,*,*,*,*
1684845123,25,*,*,*,*
1684845123,26,*,*,*,*
1684845123,27,*,*,*,*
1684845123,28,*,*,*,*
1684845123,29,*,*,*,*
