timestamp,hop,ip,hostname,asn,rtt
1684851525,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.5443096160888672
1684851525,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,1.4772415161132812
1684851525,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,1.1441707611083984
1684851525,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.3225078582763672
1684851525,5,188.1.144.213,cr-erl2-be5.x-win.dfn.de,680,6.102323532104492
1684851525,6,188.1.146.210,cr-tub2-be10.x-win.dfn.de,680,16.019105911254883
1684851525,7,213.248.100.166,hbg-b2-link.ip.twelve99.net,1299,23.792266845703125
1684851525,8,*,*,*,*
1684851525,9,62.115.127.89,adm-bb4-link.ip.twelve99.net,1299,30.69281578063965
1684851525,10,62.115.120.229,adm-b10-link.ip.twelve99.net,1299,31.079769134521484
1684851525,11,140.91.222.2,???,31898,30.416011810302734
1684851525,12,*,*,*,*
1684851525,13,*,*,*,*
1684851525,14,*,*,*,*
1684851525,15,*,*,*,*
1684851525,16,*,*,*,*
1684851525,17,*,*,*,*
1684851525,18,*,*,*,*
1684851525,19,*,*,*,*
1684851525,20,*,*,*,*
1684851525,21,*,*,*,*
1684851525,22,*,*,*,*
1684851525,23,*,*,*,*
1684851525,24,*,*,*,*
1684851525,25,*,*,*,*
1684851525,26,*,*,*,*
1684851525,27,*,*,*,*
1684851525,28,*,*,*,*
1684851525,29,*,*,*,*
