timestamp,hop,ip,hostname,asn,rtt
1684844224,1,192.168.1.1,???,,0.5679130554199219
1684844224,2,100.64.0.1,???,,82.18932151794434
1684844224,3,172.16.251.90,???,,38.91396522521973
1684844224,4,206.224.65.196,undefined.hostname.localhost,14593,52.214622497558594
1684844224,5,206.224.65.178,undefined.hostname.localhost,14593,55.185556411743164
1684844224,6,62.115.37.20,ffm-b11-link.ip.twelve99.net,1299,46.643972396850586
1684844224,7,62.115.124.116,ffm-bb1-link.ip.twelve99.net,1299,27.85181999206543
1684844224,8,62.115.120.240,adm-bb1-link.ip.twelve99.net,1299,33.25247764587402
1684844224,9,62.115.120.227,adm-b10-link.ip.twelve99.net,1299,48.743486404418945
1684844224,10,140.91.222.14,???,31898,65.36746025085449
1684844224,11,*,*,*,*
1684844224,12,*,*,*,*
1684844224,13,*,*,*,*
1684844224,14,*,*,*,*
1684844224,15,*,*,*,*
1684844224,16,*,*,*,*
1684844224,17,*,*,*,*
1684844224,18,*,*,*,*
1684844224,19,*,*,*,*
1684844224,20,*,*,*,*
1684844224,21,*,*,*,*
1684844224,22,*,*,*,*
1684844224,23,*,*,*,*
1684844224,24,*,*,*,*
1684844224,25,*,*,*,*
1684844224,26,*,*,*,*
1684844224,27,*,*,*,*
1684844224,28,*,*,*,*
1684844224,29,*,*,*,*
