timestamp,hop,ip,hostname,asn,rtt
1684846247,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.9884834289550781
1684846247,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.598907470703125
1684846247,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,3.4923553466796875
1684846247,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.1723041534423828
1684846247,5,188.1.144.213,cr-erl2-be5.x-win.dfn.de,680,5.231142044067383
1684846247,6,80.81.192.61,Te0-0-0-0-pr1.FRA.router.colt.net,,13.609170913696289
1684846247,7,*,*,*,*
1684846247,8,*,*,*,*
1684846247,9,140.91.238.11,???,31898,27.260303497314453
1684846247,10,*,*,*,*
1684846247,11,*,*,*,*
1684846247,12,*,*,*,*
1684846247,13,*,*,*,*
1684846247,14,*,*,*,*
1684846247,15,*,*,*,*
1684846247,16,*,*,*,*
1684846247,17,*,*,*,*
1684846247,18,*,*,*,*
1684846247,19,*,*,*,*
1684846247,20,*,*,*,*
1684846247,21,*,*,*,*
1684846247,22,*,*,*,*
1684846247,23,*,*,*,*
1684846247,24,*,*,*,*
1684846247,25,*,*,*,*
1684846247,26,*,*,*,*
1684846247,27,*,*,*,*
1684846247,28,*,*,*,*
1684846247,29,*,*,*,*
