timestamp,hop,ip,hostname,asn,rtt
1684844831,1,192.168.1.1,???,,0.5452632904052734
1684844831,2,100.64.0.1,???,,43.70474815368652
1684844831,3,172.16.251.90,???,,20.96843719482422
1684844831,4,206.224.65.196,undefined.hostname.localhost,14593,29.15477752685547
1684844831,5,206.224.65.186,undefined.hostname.localhost,14593,49.16548728942871
1684844831,6,80.81.194.152,decix1.amazon.com,,57.27577209472656
1684844831,7,*,*,*,*
1684844831,8,*,*,*,*
1684844831,9,*,*,*,*
1684844831,10,*,*,*,*
1684844831,11,*,*,*,*
1684844831,12,*,*,*,*
1684844831,13,*,*,*,*
1684844831,14,*,*,*,*
1684844831,15,*,*,*,*
1684844831,16,*,*,*,*
1684844831,17,*,*,*,*
1684844831,18,*,*,*,*
1684844831,19,*,*,*,*
1684844831,20,*,*,*,*
1684844831,21,*,*,*,*
1684844831,22,*,*,*,*
1684844831,23,*,*,*,*
1684844831,24,*,*,*,*
1684844831,25,*,*,*,*
1684844831,26,*,*,*,*
1684844831,27,*,*,*,*
1684844831,28,*,*,*,*
1684844831,29,*,*,*,*
