timestamp,hop,ip,hostname,asn,rtt
1684846857,1,192.168.1.1,???,,0.6175041198730469
1684846857,2,100.64.0.1,???,,46.85091972351074
1684846857,3,172.16.251.90,???,,40.87948799133301
1684846857,4,206.224.65.204,undefined.hostname.localhost,14593,92.92125701904297
1684846857,5,206.224.65.188,undefined.hostname.localhost,14593,67.04902648925781
1684846857,6,213.144.184.30,???,6762,109.92002487182617
1684846857,7,195.219.223.10,???,6453,73.04692268371582
1684846857,8,*,*,*,*
1684846857,9,80.231.245.6,if-ae-55-2.tcore2.pvu-paris.as6453.net,6453,283.36358070373535
1684846857,10,*,*,*,*
1684846857,11,*,*,*,*
1684846857,12,*,*,*,*
1684846857,13,*,*,*,*
1684846857,14,216.6.57.6,if-ae-1-3.tcore4.njy-newark.as6453.net,6453,295.0308322906494
1684846857,15,66.198.155.32,if-bundle-12-2.qcore2.aeq-ashburn.as6453.net,6453,298.97499084472656
1684846857,16,*,*,*,*
1684846857,17,*,*,*,*
1684846857,18,*,*,*,*
1684846857,19,180.87.181.206,if-ae-36-2.tcore2.tv2-tokyo.as6453.net,6453,287.39190101623535
1684846857,20,180.87.181.22,???,6453,290.9374237060547
1684846857,21,52.93.251.209,???,,340.7711982727051
1684846857,22,52.95.30.56,???,16509,304.492712020874
1684846857,23,*,*,*,*
1684846857,24,54.239.122.194,???,16509,323.8849639892578
1684846857,25,52.93.248.172,???,,298.2370853424072
1684846857,26,*,*,*,*
1684846857,27,*,*,*,*
1684846857,28,54.239.122.4,???,16509,378.19814682006836
1684846857,29,*,*,*,*
