timestamp,hop,ip,hostname,asn,rtt
1684849211,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.4451274871826172
1684849211,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.8244514465332031
1684849211,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,0.9248256683349609
1684849211,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.6512870788574219
1684849211,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,10.037422180175781
1684849211,6,99.83.68.142,???,,16.33310317993164
1684849211,7,*,*,*,*
1684849211,8,*,*,*,*
1684849211,9,*,*,*,*
1684849211,10,*,*,*,*
1684849211,11,*,*,*,*
1684849211,12,*,*,*,*
1684849211,13,*,*,*,*
1684849211,14,*,*,*,*
1684849211,15,*,*,*,*
1684849211,16,*,*,*,*
1684849211,17,*,*,*,*
1684849211,18,*,*,*,*
1684849211,19,*,*,*,*
1684849211,20,*,*,*,*
1684849211,21,*,*,*,*
1684849211,22,*,*,*,*
1684849211,23,*,*,*,*
1684849211,24,*,*,*,*
1684849211,25,*,*,*,*
1684849211,26,*,*,*,*
1684849211,27,*,*,*,*
1684849211,28,*,*,*,*
1684849211,29,*,*,*,*
