timestamp,hop,ip,hostname,asn,rtt
1684843572,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.2551078796386719
1684843572,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,1.2087821960449219
1684843572,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,1.0097026824951172
1684843572,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.5015602111816406
1684843572,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,9.814739227294922
1684843572,6,62.67.67.153,et-4-0-4.edge9.Frankfurt1.Level3.net,3356,10.631799697875977
1684843572,7,*,*,*,*
1684843572,8,*,*,*,*
1684843572,9,154.54.37.29,be2846.ccr42.fra03.atlas.cogentco.com,174,20.557880401611328
1684843572,10,154.54.58.238,be2800.ccr42.par01.atlas.cogentco.com,174,29.221773147583008
1684843572,11,154.54.72.226,be2780.ccr32.mrs02.atlas.cogentco.com,174,37.61601448059082
1684843572,12,154.54.6.26,be2900.ccr21.hkg02.atlas.cogentco.com,174,221.435546875
1684843572,13,154.18.5.98,amazon.demarc.cogentco.com,174,220.08299827575684
1684843572,14,*,*,*,*
1684843572,15,52.93.35.93,???,,222.0473289489746
1684843572,16,*,*,*,*
1684843572,17,54.239.122.78,???,16509,255.41448593139648
1684843572,18,*,*,*,*
1684843572,19,*,*,*,*
1684843572,20,54.239.122.65,???,16509,255.1126480102539
1684843572,21,*,*,*,*
1684843572,22,*,*,*,*
1684843572,23,*,*,*,*
1684843572,24,*,*,*,*
1684843572,25,*,*,*,*
1684843572,26,*,*,*,*
1684843572,27,*,*,*,*
1684843572,28,*,*,*,*
1684843572,29,*,*,*,*
