timestamp,hop,ip,hostname,asn,rtt
1684847009,1,192.168.1.1,???,,0.5869865417480469
1684847009,2,100.64.0.1,???,,42.7851676940918
1684847009,3,172.16.251.90,???,,79.1327953338623
1684847009,4,206.224.65.196,undefined.hostname.localhost,14593,93.86849403381348
1684847009,5,206.224.65.186,undefined.hostname.localhost,14593,92.37408638000488
1684847009,6,80.81.194.152,decix1.amazon.com,,125.79059600830078
1684847009,7,*,*,*,*
1684847009,8,*,*,*,*
1684847009,9,*,*,*,*
1684847009,10,*,*,*,*
1684847009,11,*,*,*,*
1684847009,12,*,*,*,*
1684847009,13,*,*,*,*
1684847009,14,*,*,*,*
1684847009,15,*,*,*,*
1684847009,16,*,*,*,*
1684847009,17,*,*,*,*
1684847009,18,*,*,*,*
1684847009,19,*,*,*,*
1684847009,20,*,*,*,*
1684847009,21,*,*,*,*
1684847009,22,*,*,*,*
1684847009,23,*,*,*,*
1684847009,24,*,*,*,*
1684847009,25,*,*,*,*
1684847009,26,*,*,*,*
1684847009,27,*,*,*,*
1684847009,28,*,*,*,*
1684847009,29,*,*,*,*
