timestamp,hop,ip,hostname,asn,rtt
1684844796,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.22745132446289062
1684844796,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,1.451730728149414
1684844796,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,1.2683868408203125
1684844796,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,2.263784408569336
1684844796,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,9.709835052490234
1684844796,6,99.83.68.142,???,,10.280132293701172
1684844796,7,*,*,*,*
1684844796,8,*,*,*,*
1684844796,9,*,*,*,*
1684844796,10,*,*,*,*
1684844796,11,*,*,*,*
1684844796,12,*,*,*,*
1684844796,13,*,*,*,*
1684844796,14,*,*,*,*
1684844796,15,*,*,*,*
1684844796,16,*,*,*,*
1684844796,17,*,*,*,*
1684844796,18,*,*,*,*
1684844796,19,*,*,*,*
1684844796,20,*,*,*,*
1684844796,21,*,*,*,*
1684844796,22,*,*,*,*
1684844796,23,*,*,*,*
1684844796,24,*,*,*,*
1684844796,25,*,*,*,*
1684844796,26,*,*,*,*
1684844796,27,*,*,*,*
1684844796,28,*,*,*,*
1684844796,29,*,*,*,*
