timestamp,hop,ip,hostname,asn,rtt
1684851240,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.9472370147705078
1684851240,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,0.5817413330078125
1684851240,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,2.142190933227539
1684851240,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,1.6789436340332031
1684851240,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,9.66191291809082
1684851240,6,99.83.68.142,???,,10.15615463256836
1684851240,7,*,*,*,*
1684851240,8,*,*,*,*
1684851240,9,*,*,*,*
1684851240,10,*,*,*,*
1684851240,11,*,*,*,*
1684851240,12,*,*,*,*
1684851240,13,*,*,*,*
1684851240,14,*,*,*,*
1684851240,15,*,*,*,*
1684851240,16,*,*,*,*
1684851240,17,*,*,*,*
1684851240,18,*,*,*,*
1684851240,19,*,*,*,*
1684851240,20,*,*,*,*
1684851240,21,*,*,*,*
1684851240,22,*,*,*,*
1684851240,23,*,*,*,*
1684851240,24,*,*,*,*
1684851240,25,*,*,*,*
1684851240,26,*,*,*,*
1684851240,27,*,*,*,*
1684851240,28,*,*,*,*
1684851240,29,*,*,*,*
