timestamp,hop,ip,hostname,asn,rtt
1684846935,1,192.168.1.1,???,,0.5431175231933594
1684846935,2,100.64.0.1,???,,110.46409606933594
1684846935,3,172.16.251.90,???,,42.31977462768555
1684846935,4,206.224.65.200,undefined.hostname.localhost,14593,75.24919509887695
1684846935,5,206.224.65.190,undefined.hostname.localhost,14593,84.42378044128418
1684846935,6,*,*,*,*
1684846935,7,*,*,*,*
1684846935,8,*,*,*,*
1684846935,9,*,*,*,*
1684846935,10,*,*,*,*
1684846935,11,*,*,*,*
1684846935,12,*,*,*,*
1684846935,13,*,*,*,*
1684846935,14,*,*,*,*
1684846935,15,*,*,*,*
1684846935,16,*,*,*,*
1684846935,17,*,*,*,*
1684846935,18,*,*,*,*
1684846935,19,*,*,*,*
1684846935,20,*,*,*,*
1684846935,21,*,*,*,*
1684846935,22,*,*,*,*
1684846935,23,*,*,*,*
1684846935,24,*,*,*,*
1684846935,25,*,*,*,*
1684846935,26,*,*,*,*
1684846935,27,*,*,*,*
1684846935,28,*,*,*,*
1684846935,29,*,*,*,*
