timestamp,hop,ip,hostname,asn,rtt
1684848059,1,131.159.14.129,ac.scylla.net.in.tum.de,209335,0.38814544677734375
1684848059,2,131.159.252.148,nz-bb2-net.in.tum.de,209335,1.0080337524414062
1684848059,3,131.159.252.6,nz-csr1-2wr-bb2.rbg.tum.de,209335,2.1440982818603516
1684848059,4,188.1.37.89,cr-gar1-be2-147.x-win.dfn.de,680,2.3670196533203125
1684848059,5,188.1.145.229,cr-fra2-be14.x-win.dfn.de,680,9.761571884155273
1684848059,6,99.83.68.142,???,,25.663137435913086
1684848059,7,*,*,*,*
1684848059,8,*,*,*,*
1684848059,9,*,*,*,*
1684848059,10,*,*,*,*
1684848059,11,*,*,*,*
1684848059,12,*,*,*,*
1684848059,13,*,*,*,*
1684848059,14,*,*,*,*
1684848059,15,*,*,*,*
1684848059,16,*,*,*,*
1684848059,17,*,*,*,*
1684848059,18,*,*,*,*
1684848059,19,*,*,*,*
1684848059,20,*,*,*,*
1684848059,21,*,*,*,*
1684848059,22,*,*,*,*
1684848059,23,*,*,*,*
1684848059,24,*,*,*,*
1684848059,25,*,*,*,*
1684848059,26,*,*,*,*
1684848059,27,*,*,*,*
1684848059,28,*,*,*,*
1684848059,29,*,*,*,*
