timestamp,hop,ip,hostname,asn,rtt
1684851268,1,192.168.1.1,???,,0.5893707275390625
1684851268,2,100.64.0.1,???,,35.724639892578125
1684851268,3,172.16.251.90,???,,25.92158317565918
1684851268,4,206.224.65.208,undefined.hostname.localhost,14593,40.08340835571289
1684851268,5,206.224.65.184,undefined.hostname.localhost,14593,95.00288963317871
1684851268,6,80.81.194.152,decix1.amazon.com,,76.60818099975586
1684851268,7,150.222.192.184,???,,51.22518539428711
1684851268,8,150.222.192.185,???,,75.52146911621094
1684851268,9,*,*,*,*
1684851268,10,150.222.192.168,???,,40.12799263000488
1684851268,11,*,*,*,*
1684851268,12,*,*,*,*
1684851268,13,52.93.224.212,???,,178.51495742797852
1684851268,14,52.93.224.217,???,,170.22180557250977
1684851268,15,52.93.227.40,???,,170.67599296569824
1684851268,16,*,*,*,*
1684851268,17,*,*,*,*
1684851268,18,*,*,*,*
1684851268,19,*,*,*,*
1684851268,20,*,*,*,*
1684851268,21,*,*,*,*
1684851268,22,*,*,*,*
1684851268,23,*,*,*,*
1684851268,24,*,*,*,*
1684851268,25,*,*,*,*
1684851268,26,*,*,*,*
1684851268,27,*,*,*,*
1684851268,28,*,*,*,*
1684851268,29,*,*,*,*
