timestamp,hop,ip,hostname,asn,rtt
1684847958,1,192.168.1.1,???,,0.6041526794433594
1684847958,2,100.64.0.1,???,,115.07296562194824
1684847958,3,172.16.251.90,???,,101.95755958557129
1684847958,4,206.224.65.204,undefined.hostname.localhost,14593,108.55460166931152
1684847958,5,206.224.65.188,undefined.hostname.localhost,14593,80.17230033874512
1684847958,6,213.144.184.30,???,6762,108.61420631408691
1684847958,7,195.219.223.10,???,6453,84.10930633544922
1684847958,8,*,*,*,*
1684847958,9,80.231.245.6,if-ae-55-2.tcore2.pvu-paris.as6453.net,6453,305.44328689575195
1684847958,10,80.231.153.20,if-ae-49-2.tcore1.pvu-paris.as6453.net,6453,340.6062126159668
1684847958,11,80.231.153.50,if-ae-11-2.tcore1.pye-paris.as6453.net,6453,297.7578639984131
1684847958,12,80.231.154.143,if-ae-3-2.tcore1.l78-london.as6453.net,6453,284.3191623687744
1684847958,13,80.231.130.26,if-ae-15-2.tcore3.njy-newark.as6453.net,6453,282.5644016265869
1684847958,14,216.6.57.6,if-ae-1-3.tcore4.njy-newark.as6453.net,6453,291.05520248413086
1684847958,15,66.198.155.32,if-bundle-12-2.qcore2.aeq-ashburn.as6453.net,6453,290.97557067871094
1684847958,16,*,*,*,*
1684847958,17,*,*,*,*
1684847958,18,*,*,*,*
1684847958,19,180.87.181.206,if-ae-36-2.tcore2.tv2-tokyo.as6453.net,6453,344.1731929779053
1684847958,20,180.87.181.22,???,6453,343.9762592315674
1684847958,21,52.93.251.209,???,,319.95439529418945
1684847958,22,52.95.30.56,???,16509,308.5501194000244
1684847958,23,*,*,*,*
1684847958,24,54.239.122.194,???,16509,320.83630561828613
1684847958,25,52.93.248.172,???,,312.6974105834961
1684847958,26,52.93.248.165,???,,340.93499183654785
1684847958,27,54.239.122.109,???,16509,313.10009956359863
1684847958,28,54.239.122.4,???,16509,336.2550735473633
1684847958,29,*,*,*,*
