timestamp,ttl,ip,hostname,asn
1684211608,1,192.168.1.1,???,
1684211608,2,100.64.0.1,???,
1684211608,3,172.16.251.90,???,
1684211608,4,206.224.65.196,undefined.hostname.localhost,14593
1684211608,5,206.224.65.178,undefined.hostname.localhost,14593
1684211608,6,80.81.195.152,decix2.amazon.com,
1684211608,7,150.222.192.144,???,
1684211608,8,150.222.192.147,???,
1684211608,9,*,*,*
1684211608,10,150.222.192.130,???,
1684211608,11,*,*,*
1684211608,12,*,*,*
1684211608,13,52.93.224.244,???,
1684211608,14,52.93.224.255,???,
1684211608,15,52.93.227.56,???,
1684211608,16,*,*,*
1684211608,17,*,*,*
1684211608,18,*,*,*
1684211608,19,*,*,*
1684211608,20,*,*,*
1684211608,21,*,*,*
1684211608,22,*,*,*
1684211608,23,*,*,*
1684211608,24,*,*,*
1684211608,25,*,*,*
1684211608,26,*,*,*
1684211608,27,*,*,*
1684211608,28,*,*,*
1684211608,29,*,*,*
