timestamp,ttl,ip,hostname,asn
1683872552,1,192.168.1.1,???,
1683872552,2,100.64.0.1,???,
1683872552,3,172.16.251.90,???,
1683872552,4,*,*,*
1683872552,5,206.224.65.192,undefined.hostname.localhost,14593
1683872552,6,80.81.194.152,decix1.amazon.com,
1683872552,7,150.222.192.180,???,
1683872552,8,*,*,*
1683872552,9,*,*,*
1683872552,10,150.222.192.164,???,
1683872552,11,*,*,*
1683872552,12,*,*,*
1683872552,13,52.95.67.58,???,16509
1683872552,14,52.95.64.212,???,16509
1683872552,15,52.95.64.221,???,16509
1683872552,16,99.83.77.21,???,
1683872552,17,99.83.77.30,???,
1683872552,18,*,*,*
1683872552,19,*,*,*
1683872552,20,*,*,*
1683872552,21,*,*,*
1683872552,22,*,*,*
1683872552,23,*,*,*
1683872552,24,3.108.0.0,ec2-3-108-0-0.ap-south-1.compute.amazonaws.com,16509
